INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
ETG9515	ETG100361067	STXBP5L	LOC100361067	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG58945	STXBP5L	Dynll1	LLGL4	8kDLC|Dlc8|Dnclc1|Pin	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG298648	STXBP5L	Tardbp	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29338	STXBP5L	Prdx2	LLGL4	Tdpx1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG498366	STXBP5L	Fam114a1	LLGL4	RGD1560201	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100365196	STXBP5L	LOC100365196	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG298300	STXBP5L	Ttc22	LLGL4	RGD1561518	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG94194	STXBP5L	Cox5b	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG686499	STXBP5L	LOC686499	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29456	STXBP5L	Map1b	LLGL4	Mtap1b	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG300303	STXBP5L	LOC300303	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG502887	STXBP5L	RGD1563551	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25682	STXBP5L	Ppard	LLGL4	Pparb	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG114766	STXBP5L	Phb2	LLGL4	Bap|Bap-37|Bap37|Bcap27|Bcap37	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG54350	STXBP5L	Scfd1	LLGL4	RA410|Sly1|rSly1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG367562	STXBP5L	Gaa	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG360504	STXBP5L	Hba2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG291969	STXBP5L	Atp6v0d1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29222	STXBP5L	Ptma	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25673	STXBP5L	Anxa5	LLGL4	Anx5|LC5	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG171329	STXBP5L	Usp15	LLGL4	Ubp109	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24642	STXBP5L	Pgam1	LLGL4	Pgmut	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG361838	STXBP5L	Hnrnph3	LLGL4	Hnrph3	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG302688	STXBP5L	RGD1566197	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG499485	STXBP5L	Rpl17-ps1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29461	STXBP5L	Vgf	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG65165	STXBP5L	Tmed2	LLGL4	Rnp24	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100361858	STXBP5L	LOC100361858	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG313837	STXBP5L	RGD1562284	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG680039	STXBP5L	LOC680039	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG308335	STXBP5L	U2af2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG293991	STXBP5L	Ndufb8	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG300053	STXBP5L	Kifc2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG64530	STXBP5L	Cnbp	LLGL4	Cnbp1|Znf9	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG296966	STXBP5L	Chchd3	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG299625	STXBP5L	Lmnb2	LLGL4	RGD1563803	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG362612	STXBP5L	Srsf4	LLGL4	RGD1561347|Sfrs4	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG140734	STXBP5L	Dynll2	LLGL4	Dlc2	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG116657	STXBP5L	Cplx2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG117039	STXBP5L	Gps1	LLGL4	MFH	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359517	STXBP5L	LOC100359517	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG245965	STXBP5L	Atp5d	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG314393	STXBP5L	Trip11	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG301035	STXBP5L	Lrrfip2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG316521	STXBP5L	Vil1	LLGL4	Vil	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29445	STXBP5L	Cox4i1	LLGL4	Cox4|Cox4a	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG286987	STXBP5L	LOC286987	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG292156	STXBP5L	Sh3glb1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG685005	STXBP5L	Ndufv3-ps1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG286906	STXBP5L	Pdia6	LLGL4	CaBP1|P5|Txndc7	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG171082	STXBP5L	Atp5g2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24586	STXBP5L	Ncam1	LLGL4	Cd56|N-CAM|N-CAM-1|NCAM-1|NCAM-C|NCAMC|Ncam	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG64896	STXBP5L	Nolc1	LLGL4	Nopp140	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29635	STXBP5L	Timm44	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25524	STXBP5L	Psap	LLGL4	SGP-1|SGP1A	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG296480	STXBP5L	Tpd52l2	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24503	STXBP5L	Ina	LLGL4	Inexa|Intlaa|Nf66	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24786	STXBP5L	Sod1	LLGL4	CuZnSOD	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG117062	STXBP5L	Hmga1	LLGL4	Hmgi|Hmgiy	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG113961	STXBP5L	Gorasp2	LLGL4	GRASP55|Grs2	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG50719	STXBP5L	Slc7a5	LLGL4	E16|TA1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG309197	STXBP5L	Hnrnpul2	LLGL4	Hnrpul2|RGD1562784	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG360570	STXBP5L	Myo18a	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25719	STXBP5L	Scg5	LLGL4	7B2|Sgne1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG293142	STXBP5L	Spcs2	LLGL4	RGD1311253	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25365	STXBP5L	Actg2	LLGL4	ACTGE|SMGA	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29757	STXBP5L	Atp6v0a1	LLGL4	Atp6n1|Atp6n1a	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG306007	STXBP5L	Ccar2	LLGL4	RGD1309922	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG291948	STXBP5L	Pgrmc1	LLGL4	25-Dx|25Dx|MPR|VEMA	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29476	STXBP5L	Glg1	LLGL4	MG-160|Selel	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG50522	STXBP5L	Ubc	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG114637	STXBP5L	Hmgn2	LLGL4	Hmg17	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG362182	STXBP5L	Rcn1	LLGL4	Rcn	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG25621	STXBP5L	Cd81	LLGL4	Tapa1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG305955	STXBP5L	Zc3h13	LLGL4	RGD1307729	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG293721	STXBP5L	Ganab	LLGL4	G2an	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG50685	STXBP5L	Myl12b	LLGL4	Mrlc2|Mrlcb|Mylc2b	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24852	STXBP5L	Tpm4	LLGL4	Tpm4.2|Tpm4.2cy	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24212	STXBP5L	Atp1a2	LLGL4	RATATPA2	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG81653	STXBP5L	Dbn1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG24851	STXBP5L	Tpm1	LLGL4	Alpha-tm|Tma2|Tmsa	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG300838	STXBP5L	Tmod3	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG296654	STXBP5L	Gsn	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359562	STXBP5L	Mroh6	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359600	STXBP5L	LOC100359600	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359642	STXBP5L	Chmp4b	LLGL4	RGD1309846|RGD1565889	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359753	STXBP5L	Dnaaf3	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	rCG_31143	STXBP5L	Mycbp	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100361427	STXBP5L	LOC100361427	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100363620	STXBP5L	LOC100363620	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100363860	STXBP5L	LOC100363860	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100366048	STXBP5L	LOC100366048	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG689805	STXBP5L	LOC689805	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG64539	STXBP5L	Ndufv3	LLGL4	Mipp65|Ndufv3l	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	rCG_38177	STXBP5L	Hmgn5b	LLGL4	Hmgn5|Hmgn5l1|Nsbp1	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG29670	STXBP5L	Psma3	LLGL4	Psma3l	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG140661	STXBP5L	Rplp1	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG27139	STXBP5L	Rps26	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100365943	STXBP5L	LOC100365943	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100359583	STXBP5L	LOC100359583	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100360508	STXBP5L	LOC100360508	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG408248	STXBP5L	Psma3l	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG9515	ETG100361008	STXBP5L	LOC100361008	LLGL4	-	Affinity Capture-MS	Bhatnagar S (2014)	25002582	9606	10116
ETG313474	ETG50592	Eps15	Gria1	RGD1307641	GluA1|gluR-A	Affinity Capture-Western	Lin A (2014)	25023288	10116	10116
ETG24888	ETG114114	Bcl2l1	Dnm1l	Bcl-xl|Bcl2l|Bclx|bcl-X	DLP1|Dnml1|Drp1	Affinity Capture-Western	Li H (2008)	18250306	10116	10116
ETG114114	ETG24888	Dnm1l	Bcl2l1	DLP1|Dnml1|Drp1	Bcl-xl|Bcl2l|Bclx|bcl-X	Affinity Capture-Western	Li H (2008)	18250306	10116	10116
ETG24246	ETG6722	Camk2d	SRF	CAMK1|Camk2|Camki|RATCAMKI	MCM1	Biochemical Activity	Flueck M (2000)	10753652	10116	9606
ETG4137	ETG25578	MAPT	Ywhaz	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3z	Reconstituted Complex	Sadik G (2009)	19014373	9606	10116
ETG314621	ETG78975	Stk11	Prkaa2	Lkb1	Ampk|Ampka2	Biochemical Activity	Hawley SA (1996)	8910387	10116	10116
ETG60341	ETG171503	Camkk1	Camk1	-	Camki|Gaip	Biochemical Activity	Woods A (2005)	16054096	10116	10116
ETG83506	ETG171503	Camkk2	Camk1	-	Camki|Gaip	Biochemical Activity	Woods A (2005)	16054096	10116	10116
ETG83506	ETG78975	Camkk2	Prkaa2	-	Ampk|Ampka2	Biochemical Activity	Woods A (2005)	16054096	10116	10116
ETG83506	YER129W	Camkk2	SAK1	-	PAK1|serine/threonine protein kinase SAK1|L000001333	Synthetic Rescue	Woods A (2005)	16054096	10116	559292
ETG83506	YGL179C	Camkk2	TOS3	-	serine/threonine protein kinase TOS3	Synthetic Rescue	Woods A (2005)	16054096	10116	559292
ETG83506	YKL048C	Camkk2	ELM1	-	LDB9|serine/threonine protein kinase ELM1|L000000548	Synthetic Rescue	Woods A (2005)	16054096	10116	559292
ETG50522	ETG56816	Ubc	Park2	-	Park|Prkn	Affinity Capture-Western	Lonskaya I (2014)	24386307	10116	10116
ETG83803	ETG5894	Prkab1	RAF1	-	CMD1NN|CRAF|NS5|Raf-1|c-Raf	Biochemical Activity	Sprenkle AB (1997)	9091312	10116	9606
ETG5594	ETG116636	MAPK1	Eif4ebp1	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	PHAS-I	Biochemical Activity	Fadden P (1997)	9092573	9606	10116
ETG266759	ETG114486	Hspa4	Braf	Hsp110|Hsp70|irp94	-	Affinity Capture-Western	Goetz R (2005)	16116448	10116	10116
ETG266759	ETG297994	Hspa4	Bag1	Hsp110|Hsp70|irp94	Bag-1	Affinity Capture-Western	Goetz R (2005)	16116448	10116	10116
ETG114486	ETG24185	Braf	Akt1	-	Akt	Affinity Capture-Western	Goetz R (2005)	16116448	10116	10116
ETG297994	ETG24185	Bag1	Akt1	Bag-1	Akt	Affinity Capture-Western	Goetz R (2005)	16116448	10116	10116
ETG114486	ETG64639	Braf	Bad	-	-	Affinity Capture-Western	Goetz R (2005)	16116448	10116	10116
ETG24185	ETG114203	Akt1	Sh2b2	Akt	Aps	Biochemical Activity	Katsanakis KD (2005)	16141217	10116	10116
ETG25238	ETG24185	Adrbk1	Akt1	BARK1|GRK-2|Grk2	Akt	Affinity Capture-Western	Liu S (2005)	16142243	10116	10116
ETG24185	ETG25238	Akt1	Adrbk1	Akt	BARK1|GRK-2|Grk2	Affinity Capture-Western	Liu S (2005)	16142243	10116	10116
ETG24185	ETG25238	Akt1	Adrbk1	Akt	BARK1|GRK-2|Grk2	Reconstituted Complex	Liu S (2005)	16142243	10116	10116
ETG24185	ETG84027	Akt1	Gsk3b	Akt	-	Biochemical Activity	Liu S (2005)	16142243	10116	10116
ETG307309	ETG366975	Sncaip	Pphln1	Syph1	-	Co-fractionation	Soehn AS (2010)	19730898	10116	10116
ETG29495	ETG287876	Dlg4	Actg1	Dlgh4|PSD95|Sap90	Actg	Co-fractionation	Chen Y (2002)	12063253	10116	10116
ETG29495	ETG246757	Dlg4	Klhl17	Dlgh4|PSD95|Sap90	-	Co-fractionation	Chen Y (2002)	12063253	10116	10116
ETG246757	ETG100009506	Klhl17	ACTA1	-	-	Reconstituted Complex	Chen Y (2002)	12063253	10116	9986
ETG688272	ETG322	Rnf157	APBB1	-	FE65|MGC:9072|RIR	Two-hybrid	Matz A (2014)	25342469	10116	9606
ETG688272	ETG322	Rnf157	APBB1	-	FE65|MGC:9072|RIR	Affinity Capture-Western	Matz A (2014)	25342469	10116	9606
ETG322	ETG688272	APBB1	Rnf157	FE65|MGC:9072|RIR	-	Affinity Capture-Western	Matz A (2014)	25342469	9606	10116
ETG303306	ETG300724	Srr	Fbxo22	-	-	Affinity Capture-Western	Dikopoltsev E (2014)	25336657	10116	10116
ETG29717	ETG364686	Cacna1g	Ranbp9	-	RGD1561940|RanBPM	Affinity Capture-Western	Kim T (2009)	18801335	10116	10116
ETG56718	ETG1978	Mtor	EIF4EBP1	Frap1|RAFT1	4E-BP1|4EBP1|BP-1|PHAS-I	Biochemical Activity	Brunn GJ (1997)	9204908	10116	9606
ETG56718	ETG116636	Mtor	Eif4ebp1	Frap1|RAFT1	PHAS-I	Affinity Capture-Luminescence	Brunn GJ (1997)	9204908	10116	10116
ETG5594	ETG116636	MAPK1	Eif4ebp1	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	PHAS-I	Biochemical Activity	Brunn GJ (1997)	9204908	9606	10116
ETG117045	ETG116636	Eif4e	Eif4ebp1	-	PHAS-I	Far Western	Brunn GJ (1997)	9204908	10116	10116
ETG170915	ETG24253	Ep300	Cebpb	-	Il6dbp|NF-IL6|TCF5	Affinity Capture-Western	Yang H (2005)	15669015	10116	10116
ETG25353	ETG10410	Spp1	IFITM3	OSP	1-8U|DSPA2b|IP15	Two-hybrid	El-Tanani MK (2010)	19901966	10116	9606
ETG25353	ETG361673	Spp1	Ifitm3	OSP	DSPA2b|rat8	Reconstituted Complex	El-Tanani MK (2010)	19901966	10116	10116
ETG83805	ETG24180	Src	Agtr1a	-	AT1|AT1A|AT1R|Agtr1	Affinity Capture-Western	Ushio-Fukai M (2005)	16151024	10116	10116
ETG311860	ETG24180	Abl1	Agtr1a	Abl	AT1|AT1A|AT1R|Agtr1	Affinity Capture-Western	Ushio-Fukai M (2005)	16151024	10116	10116
ETG301164	ETG117034	Kat2b	Ptf1a	Pcaf	-	Affinity Capture-Western	Rodolosse A (2009)	18834332	10116	10116
ETG29458	ETG312451	Neurod1	Tcf7l1	-	Tcf3	Reconstituted Complex	Amemiya-Kudo M (2005)	16055439	10116	10116
ETG29458	ETG6720	Neurod1	SREBF1	-	SREBP-1c|SREBP1|bHLHd1	Reconstituted Complex	Amemiya-Kudo M (2005)	16055439	10116	9606
ETG6720	ETG312451	SREBF1	Tcf7l1	SREBP-1c|SREBP1|bHLHd1	Tcf3	Reconstituted Complex	Amemiya-Kudo M (2005)	16055439	9606	10116
ETG6720	ETG29458	SREBF1	Neurod1	SREBP-1c|SREBP1|bHLHd1	-	Reconstituted Complex	Amemiya-Kudo M (2005)	16055439	9606	10116
ETG140586	RP1-85F18.1	Sox9	EP300	-	KAT3B|RSTS2|p300	Reconstituted Complex	Furumatsu T (2005)	16109717	10116	9606
ETG140586	ETG4087	Sox9	SMAD2	-	JV18|JV18-1|MADH2|MADR2|hMAD-2|hSMAD2	Reconstituted Complex	Furumatsu T (2005)	16109717	10116	9606
ETG140586	ETG4088	Sox9	SMAD3	-	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	Reconstituted Complex	Furumatsu T (2005)	16109717	10116	9606
ETG140586	ETG10891	Sox9	PPARGC1A	-	LEM6|PGC-1(alpha)|PGC-1v|PGC1|PGC1A|PPARGC1	Reconstituted Complex	Furumatsu T (2005)	16109717	10116	9606
ETG4088	ETG140586	SMAD3	Sox9	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	-	Reconstituted Complex	Furumatsu T (2005)	16109717	9606	10116
ETG24883	ETG54244	Wt1	Crebbp	-	CBP|RSTS|RTS	Affinity Capture-Western	Wang W (2001)	11278547	10116	10116
ETG54244	ETG24883	Crebbp	Wt1	CBP|RSTS|RTS	-	Affinity Capture-Western	Wang W (2001)	11278547	10116	10116
ETG24883	ETG54244	Wt1	Crebbp	-	CBP|RSTS|RTS	Reconstituted Complex	Wang W (2001)	11278547	10116	10116
ETG1387	ETG24253	CREBBP	Cebpb	CBP|KAT3A|RSTS	Il6dbp|NF-IL6|TCF5	Reconstituted Complex	Lee S (2010)	20452968	9606	10116
RP1-85F18.1	ETG24253	EP300	Cebpb	KAT3B|RSTS2|p300	Il6dbp|NF-IL6|TCF5	Reconstituted Complex	Lee S (2010)	20452968	9606	10116
ETG81646	ETG24472	Creb1	Hspa1a	Creb	HSP72|Hsp70-1|Hspa1|Hspa1b	Affinity Capture-Western	Lee J (2005)	16207717	10116	10116
ETG2645	ETG314623	GCK	Midn	FGQTL3|GK|GLK|HHF3|HK4|HKIV|HXKP|LGLK|MODY2	-	Two-hybrid	Hofmeister-Brix A (2013)	24187134	9606	10116
ETG2645	ETG314623	GCK	Midn	FGQTL3|GK|GLK|HHF3|HK4|HKIV|HXKP|LGLK|MODY2	-	FRET	Hofmeister-Brix A (2013)	24187134	9606	10116
ETG314623	ETG2645	Midn	GCK	-	FGQTL3|GK|GLK|HHF3|HK4|HKIV|HXKP|LGLK|MODY2	Two-hybrid	Hofmeister-Brix A (2013)	24187134	10116	9606
ETG170915	ETG282840	Ep300	Atf5	-	-	Affinity Capture-Western	Liu DX (2011)	21791614	10116	10116
ETG282840	ETG170915	Atf5	Ep300	-	-	Affinity Capture-Western	Liu DX (2011)	21791614	10116	10116
OK/SW-cl.35	ETG64466	CTNNB1	Cited1	CTNNB|MRD19|armadillo	Msg1	Reconstituted Complex	Plisov S (2005)	15843474	9606	10116
ETG170915	ETG24790	Ep300	Sp1	-	-	Affinity Capture-Western	Billon N (1999)	10362258	10116	10116
ETG24790	ETG170915	Sp1	Ep300	-	-	Affinity Capture-Western	Billon N (1999)	10362258	10116	10116
ETG54254	ETG170915	Gata4	Ep300	-	-	Affinity Capture-Western	Hirai M (2004)	15220332	10116	10116
ETG314930	RP1-85F18.1	Zfpm2	EP300	FOG-2	KAT3B|RSTS2|p300	Affinity Capture-Western	Hirai M (2004)	15220332	10116	9606
RP1-85F18.1	ETG314930	EP300	Zfpm2	KAT3B|RSTS2|p300	FOG-2	Affinity Capture-Western	Hirai M (2004)	15220332	9606	10116
ETG54254	RP1-85F18.1	Gata4	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-Western	Hirai M (2004)	15220332	10116	9606
RP1-85F18.1	ETG54254	EP300	Gata4	KAT3B|RSTS2|p300	-	Affinity Capture-Western	Hirai M (2004)	15220332	9606	10116
ETG24716	ETG282827	Ret	Aip	-	XAP2	Affinity Capture-Western	Vargiolu M (2009)	19366855	10116	10116
ETG116651	ETG170915	E2f5	Ep300	E2f-5	-	Affinity Capture-Western	Morris L (2000)	10783242	10116	10116
ETG84095	ETG311567	Pi4k2a	Itch	Pi4k2	-	Affinity Capture-Western	Moessinger J (2012)	23146885	10090	10116
ETG114554	ETG311567	Pi4k2a	Itch	Pi4KII	-	Affinity Capture-Western	Moessinger J (2012)	23146885	10116	10116
ETG84095	ETG308777	Pi4k2a	Ap3b2	Pi4k2	-	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG314633	Pi4k2a	Ap3d1	Pi4k2	Ap3d	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG50522	Pi4k2a	Ubc	Pi4k2	-	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG303689	Pi4k2a	Ube2o	Pi4k2	RGD1310297	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG363445	Pi4k2a	Usp9x	Pi4k2	RGD1560056	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG311567	Pi4k2a	Itch	Pi4k2	-	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG309969	Pi4k2a	Ap3b1	Pi4k2	-	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG25489	Pi4k2a	Nedd4	Pi4k2	Nedd4a	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
ETG84095	ETG297930	Pi4k2a	Wwp1	Pi4k2	-	Affinity Capture-MS	Moessinger J (2012)	23146885	10090	10116
